Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1,78,119968.61,8.993783986,7,3,0,14.6728104,184.985293,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
4,67,70174.11,8.702618087,11,0,0,11.74635394,190.12704,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
5,27,17191.02,12.61411193,12,2,0,22.8577804,220.114868,4.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0
2,39,24732.09,9.703658153,13,1,1,1.407866545,107.495766,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
9,19,40902.49,8.816497541,8,0,1,11.10356439,222.679213,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1
0,48,87568.16,11.11756812,12,0,0,9.734064703,200.132293,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
0,22,69327.78,13.07119875,10,2,1,12.21754865,262.610632,3.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
1,69,5194.22,12.10865222,13,2,0,2.423722078,152.495236,3.0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0
4,49,114398.35,8.713443753,10,2,0,6.485034974,124.960655,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
6,69,105646.73,7.191637555,10,1,0,1.14113241,252.62403,3.0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1
3,27,38864.57,10.66015784,10,1,0,13.73012915,204.961033,4.0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
4,79,25215.22,7.044096971,13,2,0,5.690013293,245.145743,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
0,57,29976.15,9.759360165,14,0,0,4.893221514,207.475448,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
4,85,14980.5,9.617602049,9,4,0,8.381515693,232.637807,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
8,79,26204.77,8.669204519,11,1,0,13.62832619,212.641455,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0
3,56,27978.78,13.97477268,10,3,0,1.281566108,152.495236,3.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
1,80,46622.3,11.19861363,10,0,0,3.365552603,134.950905,4.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,37,34419.26,10.18921185,12,1,0,5.397827503,200.132293,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
0,68,122263.81,14.91100172,15,2,0,7.825845378,162.471255,3.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0
3,74,64446.9,11.17971961,13,2,0,14.12966281,222.660939,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1
0,54,23956.91,17.39213562,10,1,0,5.388165017,182.446995,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
10,68,50150.81,6.6769165,12,2,0,2.485229169,172.456745,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,86,40728.96,5.670110512,13,2,0,4.950398978,220.118516,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0
1,33,65187.42,9.826229752,13,2,0,12.29558653,159.965008,4.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4,42,28909.96,8.601959705,9,0,0,7.663625954,112.484375,4.0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,18,71348.1,9.507249087,13,0,1,12.3492819,154.961766,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
0,48,65229.24,9.089998883,10,1,0,12.78453216,142.482694,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
8,56,15110.46,11.21142669,13,1,0,2.527681829,165.018175,4.0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0
3,89,1666.59,2.657311067,12,2,0,4.258552081,139.987503,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
4,54,54373.35,11.07079287,13,1,0,5.204853319,212.622804,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1
1,46,23629.05,15.68552752,10,1,2,11.16847385,159.947583,3.0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1,60,37703.83,4.946414499,12,1,0,17.18829795,184.967019,4.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0
4,75,25742.72,7.663279641,16,0,0,3.310281145,167.456419,3.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
7,23,21072.82,7.43893815,17,3,1,2.993625911,197.516854,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
1,84,37774.81,11.70582668,11,1,0,16.26037537,152.488401,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
3,61,20811.42,13.60774223,6,2,1,3.045064701,162.482694,3.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,75,34474.39,6.02604588,11,2,0,15.35762157,262.610632,2.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1
3,72,81388.6,8.273678516,7,0,0,5.940902789,190.173699,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0
0,66,78272.96,9.424686492,10,0,0,5.988505209,187.513939,3.0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0
2,81,11655.88,10.05990041,11,1,0,7.138784756,212.641455,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0
1,82,40183.01,10.3853182,9,1,0,4.221959275,232.637807,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
0,28,10331.57,13.43076227,17,1,0,10.90397471,277.63748,3.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
2,53,26004.59,9.100502767,13,0,0,8.611218573,220.118516,3.0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0
4,52,77291.95,11.9086306,13,0,0,1.28507969,139.951231,3.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0,19,75871.75,12.07096717,11,2,0,3.084376591,210.138,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
4,22,9729.44,11.7174619,16,1,0,3.778575882,184.979684,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
1,88,35891.67,6.286550988,17,1,2,10.27819073,175.006206,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
2,51,14817.22,11.18732698,16,0,0,6.437878909,200.132293,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
0,40,6170.55,11.6443975,13,0,1,15.22323989,182.460772,4.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
7,61,86453.08,9.202197695,20,1,0,7.218752772,230.105118,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
0,53,71215.87,6.702458265,13,0,1,5.02568958,184.978458,4.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
1,40,18895.18,4.874661522,17,0,0,2.522962069,182.490006,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0
1,23,48852.54,4.924368526,11,1,0,3.508974199,192.470522,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
3,63,6574.36,9.173811061,11,1,0,11.50651216,149.962093,4.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,26,23028.48,6.007630739,16,0,1,5.505247606,245.174977,4.0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0
6,70,54961.9,12.07594948,19,0,0,3.364993591,245.145743,4.0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0
1,29,21897.41,13.1215267,10,0,0,1.171557288,182.467607,4.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
4,61,72129.01,10.4523599,15,1,2,7.262579715,267.642733,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0
2,27,59147.78,5.763454353,11,0,0,10.8600084,164.978458,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0
1,56,65900.37,9.086330232,8,1,2,16.48065356,240.114868,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
1,56,23382.74,8.431329813,12,2,0,4.85576672,127.442069,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,25,18402.27,5.236234219,12,1,0,4.991605214,212.669463,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
0,60,43631.75,10.08565191,12,0,0,10.5903229,175.133074,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
2,80,99482.26,12.94031641,12,2,0,9.461939857,252.62403,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
4,39,50666.54,4.88644359,6,0,2,13.99579075,240.114868,4.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0
0,18,101000.3,11.26553266,10,0,1,14.58066686,149.944668,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3,20,69156.25,15.62909771,15,0,0,2.760467902,187.609354,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
2,67,156740.67,13.45818264,13,1,0,1.092219692,192.440432,3.0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2,62,23165.82,11.06361355,10,2,0,14.68600159,172.44408,3.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
2,26,72490.86,7.581534683,15,0,0,9.493585403,167.484705,3.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0
2,82,12476.24,10.67669456,13,2,0,5.372758028,129.962093,3.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,44,80862.03,7.949846907,16,2,2,12.9401487,255.137219,3.0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
2,50,19133.76,9.993073346,11,3,1,7.176411327,255.155493,4.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
5,33,31250.41,14.32006623,13,0,0,1.033067819,167.456419,3.0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
7,87,13533.47,12.67439697,16,2,1,3.820262172,287.642733,4.0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0
3,34,46533.08,11.95689175,4,2,0,2.640977982,167.456419,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,28,14393.72,12.55052929,16,3,0,1.634394387,242.632554,2.0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
2,68,4102.64,13.71586929,13,2,1,2.012075635,130.006414,4.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
0,26,11249.18,8.90345193,14,0,1,10.06913982,257.63748,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
3,85,97761.18,9.442505655,11,1,0,8.573785357,220.132293,4.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1
0,25,20789.86,2.760749024,16,1,0,13.86188691,252.637807,4.0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
0,19,34038.71,13.2491569,11,0,0,10.77929667,142.452604,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
0,86,24266.04,7.779828793,15,0,0,16.92163398,210.105118,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
2,28,18966.81,9.905787776,16,1,0,2.81822785,194.969934,4.0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1
4,81,38866.92,12.19296315,10,1,1,4.806882153,242.628057,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0
2,89,44314.39,6.892345443,15,1,0,5.658327457,197.48762,3.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0
0,62,26929.55,8.482252615,14,0,0,2.649525158,242.610632,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0
1,22,21278.71,13.24354261,7,1,0,1.534192133,182.490006,4.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
0,81,28908.4,8.27152774,13,0,1,1.542556879,225.145743,3.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0
0,26,159315.5,10.08608649,13,0,1,13.65776694,232.62403,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
0,89,47370.85,6.964656883,10,0,1,5.165404738,207.638588,4.0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
1,59,59158.79,7.514067308,15,2,0,13.17859958,175.133074,2.0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1
0,75,39802.79,3.262720061,16,0,1,1.557206083,242.628057,4.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0
3,48,7681.82,11.34885042,10,0,0,7.228526307,117.485813,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
0,62,21795.58,8.661233766,13,3,0,2.915827364,149.937833,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3,56,35939.37,12.48417719,12,1,0,1.502124145,139.99789,3.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0
0,73,24091.33,10.56592379,10,1,0,1.906368477,139.951231,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
4,21,41209.8,11.60110678,17,0,1,15.60605339,117.439154,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,48,26695.46,19.07180624,10,1,0,2.084396413,235.137219,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1
0,22,12765.41,8.088906499,17,1,0,2.050742411,149.991327,3.0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
2,25,50560.17,7.823058882,9,0,0,8.650238791,137.439154,4.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1,76,17218.09,14.78936522,10,1,0,5.207179461,159.964152,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
0,53,20957.58,9.133118524,7,0,0,7.349620762,240.114868,4.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
0,36,33559.74,13.04068054,11,3,1,14.71424943,194.976769,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
0,86,30142.44,10.43511467,11,0,0,7.073151031,245.146969,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
3,26,12924.08,12.33031848,16,1,1,8.054118994,197.483972,4.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0
3,27,31006.39,14.35467948,7,2,0,22.76986341,197.470195,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
2,53,28580.25,9.431168696,10,2,0,2.519975147,149.974105,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
1,32,23706.94,11.27381764,14,1,0,5.915247686,204.979684,5.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0
3,25,77622.97,6.464103552,6,1,1,20.44846104,225.131966,3.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
3,52,86411.28,5.772344439,10,1,1,10.40161068,202.636202,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0
1,54,51203.14,8.776451212,13,1,1,1.410971237,169.937833,3.0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
3,83,10818.08,9.011401399,16,0,0,8.874920206,159.934918,4.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
1,68,25819.56,7.298432418,12,1,0,9.306233406,245.146969,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
0,38,21806.2,13.40423523,11,0,0,4.902104964,177.48762,4.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
3,23,28082.45,9.879567236,11,1,1,1.894776657,162.465269,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
0,84,57107.43,5.33893117,10,1,2,16.58244758,182.443347,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
0,22,6769.7,15.39425705,13,1,0,14.17620441,172.487091,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
6,83,23022.97,10.9783735,17,0,0,6.956508263,220.114868,3.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
0,86,33529.19,9.023888498,16,2,1,8.274610767,159.994242,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
3,79,73378.99,6.599742586,18,0,0,6.786723844,159.964152,3.0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
1,56,3504.7,8.863330522,8,0,0,3.605888824,275.133571,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0
2,50,30944.95,11.62322378,14,0,0,7.21126107,179.947583,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
1,85,19373.31,13.25882319,15,0,1,6.951491551,200.118516,3.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
4,37,24903.99,6.860771245,5,0,0,11.85998919,134.980139,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
0,47,25331.3,8.194610203,7,1,1,11.41238102,137.483594,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
2,80,25898.52,10.98987178,10,0,3,15.37990405,207.638588,2.0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0
3,28,88915.15,7.344740595,13,0,1,5.30268427,207.609354,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
4,38,21168.49,7.325364653,18,2,0,2.843930975,134.950905,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
2,79,74026.91,8.200222508,15,1,1,13.70230727,240.114868,4.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
1,56,35089.38,9.647132151,12,0,1,2.437089876,139.934918,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
2,32,29361.24,16.82309021,13,3,1,1.504124801,229.993134,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
2,26,60231.84,9.712856304,13,0,1,4.109952242,159.947583,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
2,71,20191.76,9.741346714,13,0,1,2.566196093,240.114868,4.0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
0,51,44316.41,15.26191649,10,2,0,4.440328327,172.440432,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
1,89,51090.87,14.12126974,13,2,0,12.3848312,169.967067,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
0,58,58324.01,12.35356432,9,3,2,6.396338897,149.962093,3.0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,18,27259.78,12.74662948,13,2,1,3.795086086,232.637807,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1
0,51,27537.94,5.702833154,16,2,1,3.484000437,184.963371,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1
0,65,8690.46,12.55174668,16,0,0,5.770302149,182.490006,4.0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0
1,84,63725.44,10.8901854,14,0,0,11.38939562,242.632554,2.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0
1,43,14900.46,10.07652766,10,2,3,1.445148407,162.500489,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
1,56,15621.76,10.75643368,13,1,0,2.08299524,144.988941,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
0,53,12782.07,5.330342998,16,2,1,7.110141173,150.020764,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2,55,14331.34,10.54615588,10,0,0,3.041138012,275.133571,4.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
1,55,49915.86,12.67661786,14,2,1,5.141923371,184.978458,4.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
2,81,11455.64,13.26508243,13,1,1,19.17821675,207.609354,5.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,80,61436.18,8.157170567,12,1,0,3.769989038,242.632554,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
1,36,83705.06,8.36802634,11,1,0,9.126959742,154.991856,4.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
4,44,36699.84,9.435961177,9,1,0,24.39432985,245.145743,4.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
2,24,26942.28,11.06173556,11,1,1,4.676474348,187.609354,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1,39,15638.87,7.48309773,13,0,1,4.065555679,159.965008,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
3,68,49252.56,13.31601627,9,1,1,19.95372925,192.440432,3.0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0
1,83,8497.8,10.34957334,8,0,1,4.241019424,172.440432,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2,59,24940.07,9.542022573,10,1,0,4.483251529,159.951231,4.0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
1,28,18410.16,9.417040882,14,1,0,2.768037617,159.965008,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
2,69,100626.29,13.90587666,8,1,0,7.748370205,187.656013,3.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
1,47,60415.32,8.497807171,16,0,0,20.75499393,220.118516,4.0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
1,46,29876.17,8.063885304,10,0,0,5.260136013,245.146969,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1
